BusinessName,Geom,count,lng,lat
William J Reid Architect Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",21,-123.118959746657, 49.2865570713147
RDH Building Engineering Ltd,"{""type"": ""Point"", ""coordinates"": [-123.110195664996, 49.2635971238974]}",21,-123.110195664996, 49.2635971238974
Sandy J Kovacs (Sandy Kovacs),"{""type"": ""Point"", ""coordinates"": [-123.122279791872, 49.2806751596638]}",21,-123.122279791872, 49.2806751596638
(Kevin Wright),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",21,-123.116383207944, 49.2843253122431
Boomerang Consulting Inc,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",21,-123.118192793095, 49.2877342016388
(Dan Nugent),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",21,-123.122490354875, 49.2848518559734
Spratt Emanuel Engineering Ltd,"{""type"": ""Point"", ""coordinates"": [-123.112445082972, 49.2645412252798]}",21,-123.112445082972, 49.2645412252798
Nicholas L Hughes (Nicholas Hughes),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",21,-123.116383207944, 49.2843253122431
Pacific Rim Mining Corp,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",21,-123.11799800626, 49.2842309792976
Carolynne R Maguire Notary Corporation,"{""type"": ""Point"", ""coordinates"": [-123.140097024398, 49.209287558958]}",21,-123.140097024398, 49.209287558958
Capital Direct Lending Corp,"{""type"": ""Point"", ""coordinates"": [-123.116557859096, 49.264391661069]}",21,-123.116557859096, 49.264391661069
Allied Hotel Properties Inc,"{""type"": ""Point"", ""coordinates"": [-123.113123090414, 49.2838690672845]}",21,-123.113123090414, 49.2838690672845
Total Marine Logistics Inc,"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",21,-123.11723844762, 49.2875182283394
The Boiler Inspection & Insurance Co Of Canada,"{""type"": ""Point"", ""coordinates"": [-123.114441013341, 49.2847316480809]}",21,-123.114441013341, 49.2847316480809
(Keith Burrell),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",21,-123.116383207944, 49.2843253122431
Darcie A Laurient (Darcie Laurient),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",21,-123.119500778402, 49.2822434350563
J D Burton (J Burton),"{""type"": ""Point"", ""coordinates"": [-123.104578138345, 49.2828571177139]}",21,-123.104578138345, 49.2828571177139
Joel Nathan Finkelstein (Joel Finkelstein),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",21,-123.124913915747, 49.2800408534638
(Harjit Sangra),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",21,-123.119804845719, 49.2843168050669
Robert C Brun (Robert Brun),"{""type"": ""Point"", ""coordinates"": [-123.116281926936, 49.2816138093639]}",21,-123.116281926936, 49.2816138093639
A L Rentals Ltd,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",21,-123.122008869142, 49.2845352944803
Thomas O'Neill And Associates Inc,"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",21,-123.119804845719, 49.2843168050669
Choo Manning Inc,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",21,-123.11799800626, 49.2842309792976
Mercury Adjusters Inc,"{""type"": ""Point"", ""coordinates"": [-123.055954329923, 49.2805148084687]}",21,-123.055954329923, 49.2805148084687
Maharlika Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.090724133904, 49.246307792488]}",21,-123.090724133904, 49.246307792488
Dossier Creative Inc,"{""type"": ""Point"", ""coordinates"": [-123.091517847618, 49.2844371198102]}",21,-123.091517847618, 49.2844371198102
James M Lepp (James Lepp),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",21,-123.117897724969, 49.2818316993831
Pinnacle International Realty Group II Inc,"{""type"": ""Point"", ""coordinates"": [-123.118937091648, 49.2784814496288]}",21,-123.118937091648, 49.2784814496288
The Mcelhanney Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.113208114411, 49.2777269495934]}",21,-123.113208114411, 49.2777269495934
APR Chemcells Canada Inc,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",21,-123.122008869142, 49.2845352944803
M Douglas Howard (M Howard),"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}",21,-123.119650025722, 49.2836841369494
James H Dehoney & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.145093715104, 49.2648410075937]}",21,-123.145093715104, 49.2648410075937
Vina Insurance Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.080311858695, 49.2519365187115]}",21,-123.080311858695, 49.2519365187115
Venture Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.113970055105, 49.2848552664601]}",21,-123.113970055105, 49.2848552664601
Rita C Andreone (Rita Andreone),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",21,-123.119804845719, 49.2843168050669
Belmont Resources Inc,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",21,-123.11799800626, 49.2842309792976
(Joanne Lysyk),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",21,-123.11972958074, 49.2861303368945
Michael A Skene (Michael Skene),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",21,-123.114160847462, 49.2872691122216
(Carey Linde),"{""type"": ""Point"", ""coordinates"": [-123.125101986414, 49.2788051707318]}",21,-123.125101986414, 49.2788051707318
John E Stark (John Stark),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",21,-123.119358394194, 49.2850670237956
Winston WS Yee Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",21,-123.119804845719, 49.2843168050669
TXL Insurance Agency Inc,"{""type"": ""Point"", ""coordinates"": [-123.101748807393, 49.2570695356725]}",21,-123.101748807393, 49.2570695356725
G & G Sales Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",21,-123.082533868649, 49.2673575932868
Compton & Company Communications Inc,"{""type"": ""Point"", ""coordinates"": [-123.129591896776, 49.2797042382855]}",21,-123.129591896776, 49.2797042382855
James W Radelet (James Radelet),"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",21,-123.122189505874, 49.2858641494082
HSBC Bank Canada,"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}",21,-123.119650025722, 49.2836841369494
Jed M Hops Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.115619724804, 49.2848045499607]}",21,-123.115619724804, 49.2848045499607
(James Aldridge),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",21,-123.11723844762, 49.2875182283394
Greenbrier Holdings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.133064428914, 49.2663820185595]}",21,-123.133064428914, 49.2663820185595
Canaco Enterprises Ltd,"{""type"": ""Point"", ""coordinates"": [-123.133218152193, 49.263970218012]}",21,-123.133218152193, 49.263970218012
City Square Property Holdings Inc,"{""type"": ""Point"", ""coordinates"": [-123.116286093249, 49.2608633217122]}",21,-123.116286093249, 49.2608633217122
(A Hobkirk),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
City University,"{""type"": ""Point"", ""coordinates"": [-123.115148173257, 49.2851802454623]}",21,-123.115148173257, 49.2851802454623
You-Can Education Services & Consulting Inc,"{""type"": ""Point"", ""coordinates"": [-123.133618556976, 49.2039954491368]}",21,-123.133618556976, 49.2039954491368
National Bank Financial Ltd,"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",21,-123.119358394194, 49.2850670237956
Diamond Parking Ltd,"{""type"": ""Point"", ""coordinates"": [-123.135921125466, 49.2913991471193]}",21,-123.135921125466, 49.2913991471193
Studio One Architecture Inc,"{""type"": ""Point"", ""coordinates"": [-123.112415549769, 49.2636537960398]}",21,-123.112415549769, 49.2636537960398
Global Cancer Strategies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.134197180013, 49.2756183517572]}",21,-123.134197180013, 49.2756183517572
AAIM Adjusters Ltd,"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",21,-123.124913915747, 49.2800408534638
Raymond Letkeman Architect Inc,"{""type"": ""Point"", ""coordinates"": [-123.119421768456, 49.2774246452544]}",21,-123.119421768456, 49.2774246452544
Tsun Keung Chu & Kam Fai Wong,"{""type"": ""Point"", ""coordinates"": [-123.06687205248, 49.2456428250418]}",21,-123.06687205248, 49.2456428250418
(Matthew Thompson),"{""type"": ""Point"", ""coordinates"": [-123.174770480376, 49.2644487111519]}",21,-123.174770480376, 49.2644487111519
Robert G Ward (Robert Ward),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",21,-123.122490354875, 49.2848518559734
Robert G Owen (Robert Owen),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",21,-123.114160847462, 49.2872691122216
(Derek Miura),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",21,-123.117897724969, 49.2818316993831
Eastern Car Liner (Americas) Inc,"{""type"": ""Point"", ""coordinates"": [-123.119617816817, 49.2868820081552]}",21,-123.119617816817, 49.2868820081552
Cyndi A Millar (Cyndi Millar),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",21,-123.119358394194, 49.2850670237956
Marin Investments Ltd,"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",21,-123.119500778402, 49.2822434350563
D J Sorochan (D Sorochan),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Drew Wells Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.123371126996, 49.2863162415518]}",21,-123.123371126996, 49.2863162415518
Action Process Serving Ltd,"{""type"": ""Point"", ""coordinates"": [-123.115919426108, 49.2862337084847]}",21,-123.115919426108, 49.2862337084847
D R Clark (D Clark),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",21,-123.119358394194, 49.2850670237956
(Marcus Bartley),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",21,-123.11723844762, 49.2875182283394
David L Mydske (David Mydske),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",21,-123.114160847462, 49.2872691122216
Stephen R Ross (Stephen Ross),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Robertson Kolbeins Teevan And Gallaher Ltd,"{""type"": ""Point"", ""coordinates"": [-123.149639724943, 49.2683314921121]}",21,-123.149639724943, 49.2683314921121
Pacific Place Financial Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.118854822642, 49.2320652387003]}",21,-123.118854822642, 49.2320652387003
The Dominion Of Canada General Insurance Company,"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",21,-123.121942956538, 49.2854191488256
Yee & Yee Enterprises Ltd,"{""type"": ""Point"", ""coordinates"": [-123.116726025874, 49.2355814858732]}",21,-123.116726025874, 49.2355814858732
(Jonathan Baker),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",21,-123.124913915747, 49.2800408534638
David K Camp (David Camp),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",21,-123.114160847462, 49.2872691122216
Archer Cathro & Associates (1981) Limited,"{""type"": ""Point"", ""coordinates"": [-123.112425602431, 49.2839690727153]}",21,-123.112425602431, 49.2839690727153
(Graham Scott),"{""type"": ""Point"", ""coordinates"": [-123.116060633524, 49.2872235032218]}",21,-123.116060633524, 49.2872235032218
Standard Life Assurance Co,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",21,-123.11799800626, 49.2842309792976
Shangkuan Holdings (Canada) Inc,"{""type"": ""Point"", ""coordinates"": [-123.066174459925, 49.2236031192701]}",21,-123.066174459925, 49.2236031192701
David L Varty (David Varty),"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",21,-123.118959746657, 49.2865570713147
Blake Bromley Consulting Inc,"{""type"": ""Point"", ""coordinates"": [-123.130300416539, 49.2899484858578]}",21,-123.130300416539, 49.2899484858578
IC Financial Corporation,"{""type"": ""Point"", ""coordinates"": [-123.123707455307, 49.2738249127357]}",21,-123.123707455307, 49.2738249127357
Perpetual Insurance Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.090395739019, 49.254059875118]}",21,-123.090395739019, 49.254059875118
Megan Rehill Ellis (Megan Ellis),"{""type"": ""Point"", ""coordinates"": [-123.116281926936, 49.2816138093639]}",21,-123.116281926936, 49.2816138093639
Robertson Telecom Inc,"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",21,-123.122189505874, 49.2858641494082
Pan American Silver Corp,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",21,-123.11799800626, 49.2842309792976
(Graham Walker),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",21,-123.114160847462, 49.2872691122216
Pacifica First Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.100364319657, 49.2671424292694]}",20,-123.100364319657, 49.2671424292694
Graphicus Design Inc,"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}",20,-123.112336398426, 49.2826590031753
Rancho Management Services (BC) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.127504277354, 49.2784890627408]}",20,-123.127504277354, 49.2784890627408
Zim Israel Navigation Company (Canada) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.121897123509, 49.2873037125159]}",20,-123.121897123509, 49.2873037125159
Michael D Murphy (Michael Murphy),"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
Nippon Kaiji Kyokai (Nippon Kyokai),"{""type"": ""Point"", ""coordinates"": [-123.115619724804, 49.2848045499607]}",20,-123.115619724804, 49.2848045499607
C G Baldwin (C Baldwin),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",20,-123.119804845719, 49.2843168050669
Tandem Marine Corp,"{""type"": ""Point"", ""coordinates"": [-123.121111065193, 49.2837226164169]}",20,-123.121111065193, 49.2837226164169
Kenneth R Burgess Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",20,-123.121942956538, 49.2854191488256
(Linda Martin),"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Realacorp Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.147288673793, 49.2640319630055]}",20,-123.147288673793, 49.2640319630055
Wall Financial Corporation,"{""type"": ""Point"", ""coordinates"": [-123.12653676373, 49.2801175077101]}",20,-123.12653676373, 49.2801175077101
David N Fai Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}",20,-123.112336398426, 49.2826590031753
i2i Advertising & Marketing Ltd,"{""type"": ""Point"", ""coordinates"": [-123.091517847618, 49.2844371198102]}",20,-123.091517847618, 49.2844371198102
Willis Canada Inc,"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
Turner Meakin Management Company Ltd,"{""type"": ""Point"", ""coordinates"": [-123.138189281675, 49.2627418766465]}",20,-123.138189281675, 49.2627418766465
Lana K Li (Lana Li),"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",20,-123.118959746657, 49.2865570713147
Ted Newell Engineering Ltd,"{""type"": ""Point"", ""coordinates"": [-123.111372759105, 49.2650405982134]}",20,-123.111372759105, 49.2650405982134
RSVP Reservations Place Inc,"{""type"": ""Point"", ""coordinates"": [-123.12990988494, 49.2906483266478]}",20,-123.12990988494, 49.2906483266478
Patrick M Holmes (Patrick Holmes),"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
George E H Cadman Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
Lex Pacifica Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.115947356659, 49.2843522951602]}",20,-123.115947356659, 49.2843522951602
Alanson Holdings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.137022125895, 49.2650563841915]}",20,-123.137022125895, 49.2650563841915
Knapton Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Onco Signs & Graphics Ltd,"{""type"": ""Point"", ""coordinates"": [-123.100614256493, 49.2499364370333]}",20,-123.100614256493, 49.2499364370333
Kk Hoo & Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.139945481751, 49.2136230492959]}",20,-123.139945481751, 49.2136230492959
Oceanic Underwriters Ltd,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",20,-123.11799800626, 49.2842309792976
Peter J Anderson Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
Portfolio The Marketing Collaborative Inc,"{""type"": ""Point"", ""coordinates"": [-123.126050461572, 49.2738730144299]}",20,-123.126050461572, 49.2738730144299
Evans & Evans Inc,"{""type"": ""Point"", ""coordinates"": [-123.117075300267, 49.2866170597465]}",20,-123.117075300267, 49.2866170597465
(Libby Ordel),"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Wolverton & Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",20,-123.116383207944, 49.2843253122431
Hugh H Claxton Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
(David McLellan),"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}",20,-123.02419552672, 49.2326670344327
Donald J Jordan QC,"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",20,-123.121818219523, 49.2829892070213
Kyle Properties Ltd,"{""type"": ""Point"", ""coordinates"": [-123.139928723683, 49.2647618877694]}",20,-123.139928723683, 49.2647618877694
(Maria Cook),"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}",20,-123.02419552672, 49.2326670344327
Sinfonia Architecture Inc,"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",20,-123.122835857511, 49.2803098063228
Horton Berner Fashion Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
David Mackinlay Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",20,-123.122490354875, 49.2848518559734
William T Faminoff (William Faminoff),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",20,-123.124913915747, 49.2800408534638
Telus Communications Inc,"{""type"": ""Point"", ""coordinates"": [-123.117832317953, 49.2810181072163]}",20,-123.117832317953, 49.2810181072163
A Barry Oland (A Oland),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",20,-123.117897724969, 49.2818316993831
Reliance Insurance Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.045648255321, 49.2689403843011]}",20,-123.045648255321, 49.2689403843011
(Moses Kajoba),"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}",20,-123.02419552672, 49.2326670344327
(Donald Crane),"{""type"": ""Point"", ""coordinates"": [-123.10655252797, 49.2841798534684]}",20,-123.10655252797, 49.2841798534684
Ray Enright & Associates Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}",20,-123.112336398426, 49.2826590031753
(Donald B Phelps),"{""type"": ""Point"", ""coordinates"": [-123.122237018287, 49.263789572122]}",20,-123.122237018287, 49.263789572122
CREIT Management (BC) Limited,"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",20,-123.124659583362, 49.2871428552231
Aarlin Enterprises Inc,"{""type"": ""Point"", ""coordinates"": [-123.133064428914, 49.2663820185595]}",20,-123.133064428914, 49.2663820185595
Okabe Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}",20,-123.123088082239, 49.2852353147163
Elmer A Yusep,"{""type"": ""Point"", ""coordinates"": [-123.11758014442, 49.2860516234368]}",20,-123.11758014442, 49.2860516234368
Kim Ping Michael Day (Kim Day),"{""type"": ""Point"", ""coordinates"": [-123.125682236504, 49.2861554000034]}",20,-123.125682236504, 49.2861554000034
Oak West Realty Ltd,"{""type"": ""Point"", ""coordinates"": [-123.133401044216, 49.2650121015982]}",20,-123.133401044216, 49.2650121015982
Douglas H Hopkins Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
Kim C Moller (Kim Moller),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",20,-123.119804845719, 49.2843168050669
Ray Thouin Enterprises Inc,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
(Mark Strong),"{""type"": ""Point"", ""coordinates"": [-123.172318249452, 49.2652786312548]}",20,-123.172318249452, 49.2652786312548
(Bonnie Tse),"{""type"": ""Point"", ""coordinates"": [-123.115779998294, 49.2579002041239]}",20,-123.115779998294, 49.2579002041239
Michael L Toole (Michael Toole),"{""type"": ""Point"", ""coordinates"": [-123.114441013341, 49.2847316480809]}",20,-123.114441013341, 49.2847316480809
(Michael Moscovich),"{""type"": ""Point"", ""coordinates"": [-123.045648255321, 49.2689403843011]}",20,-123.045648255321, 49.2689403843011
Capital J Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.106567246677, 49.2640485337055]}",20,-123.106567246677, 49.2640485337055
David R Reid (David Reid),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",20,-123.119358394194, 49.2850670237956
Lara Isabel Volgyesi (Lara Volgyesi),"{""type"": ""Point"", ""coordinates"": [-123.110029006403, 49.2837321709141]}",20,-123.110029006403, 49.2837321709141
Terence G Stewart (Terence Stewart),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",20,-123.122490354875, 49.2848518559734
David J Whitelaw (David Whitelaw),"{""type"": ""Point"", ""coordinates"": [-123.112189281814, 49.2866321702408]}",20,-123.112189281814, 49.2866321702408
Paul S Rosenberg Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.119922191805, 49.2670663510306]}",20,-123.119922191805, 49.2670663510306
Geoffrey M Sherrott (Geoffrey Sherrott),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",20,-123.122490354875, 49.2848518559734
Lee S Tupper (Lee Tupper),"{""type"": ""Point"", ""coordinates"": [-123.121489745088, 49.2886921320177]}",20,-123.121489745088, 49.2886921320177
Bryan Shapiro Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",20,-123.118959746657, 49.2865570713147
Cancom International Trading Ltd,"{""type"": ""Point"", ""coordinates"": [-123.116346328115, 49.2859611485309]}",20,-123.116346328115, 49.2859611485309
Premier Marine Insurance Managers Group (West) Inc,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",20,-123.11799800626, 49.2842309792976
Nova Pacific Environmental Ltd,"{""type"": ""Point"", ""coordinates"": [-123.044530374034, 49.2855171613715]}",20,-123.044530374034, 49.2855171613715
Kintetsu International Express(Canada) Inc,"{""type"": ""Point"", ""coordinates"": [-123.122081850721, 49.2876129603256]}",20,-123.122081850721, 49.2876129603256
Ken V Krohman (Ken Krohman),"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
CGMG Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",20,-123.118286911277, 49.2857182786615
Greg & Maureen Woodward,"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}",20,-123.02419552672, 49.2326670344327
Canwell Properties Management Limited,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",20,-123.118192793095, 49.2877342016388
Ward K Branch (Ward Branch),"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",20,-123.121818219523, 49.2829892070213
Teekay Shipping (Canada) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",20,-123.118286911277, 49.2857182786615
(James Comparelli),"{""type"": ""Point"", ""coordinates"": [-123.112425602431, 49.2839690727153]}",20,-123.112425602431, 49.2839690727153
Welchco Holding Ltd,"{""type"": ""Point"", ""coordinates"": [-123.109667400476, 49.2831356847985]}",20,-123.109667400476, 49.2831356847985
(Gordon Cochrane),"{""type"": ""Point"", ""coordinates"": [-123.146783549831, 49.270929865845]}",20,-123.146783549831, 49.270929865845
R J Palkowski (R Palkowski),"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",20,-123.122835857511, 49.2803098063228
John R Shewfelt (John Shewfelt),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",20,-123.121573032359, 49.2811614292308
Cowan Financial Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.117446081131, 49.2845958641155]}",20,-123.117446081131, 49.2845958641155
Hassei Ship Services (Canada) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.121125987825, 49.2875469702]}",20,-123.121125987825, 49.2875469702
Chelin Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
P D Amundson & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
(Jonas Dubas),"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",20,-123.122835857511, 49.2803098063228
(Stephen Holmes),"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}",20,-123.118872275499, 49.2873631465545
Hartleywood Holdings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}",20,-123.123088082239, 49.2852353147163
Hartley E Cramer Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.16083119592, 49.2386495572136]}",20,-123.16083119592, 49.2386495572136
(Stan Guenther),"{""type"": ""Point"", ""coordinates"": [-123.10655252797, 49.2841798534684]}",20,-123.10655252797, 49.2841798534684
H Bookham Consulting Ltd,"{""type"": ""Point"", ""coordinates"": [-123.141374166201, 49.2703365504893]}",20,-123.141374166201, 49.2703365504893
R G Properties Ltd,"{""type"": ""Point"", ""coordinates"": [-123.121489745088, 49.2886921320177]}",20,-123.121489745088, 49.2886921320177
(John Mcinnis),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",20,-123.122490354875, 49.2848518559734
The Futura Corporation,"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",20,-123.119500778402, 49.2822434350563
