name,formatted_address,geometry,permanently_closed,lat,lng
James Stafford Chartered Accountants,"1111 Melville St #350, Vancouver, BC V6E 3V6, Canada","{'location': {'lat': 49.2868232, 'lng': -123.1221176}, 'viewport': {'northeast': {'lat': 49.28814957989272, 'lng': -123.1209510701073}, 'southwest': {'lat': 49.28544992010728, 'lng': -123.1236507298927}}}",,49.2868232,-123.1221176
LMDG Building Code Consultants Ltd,"780 Beatty St, Vancouver, BC V6B 2M1, Canada","{'location': {'lat': 49.2778129, 'lng': -123.1134443}, 'viewport': {'northeast': {'lat': 49.27915657989272, 'lng': -123.1121808201073}, 'southwest': {'lat': 49.27645692010728, 'lng': -123.1148804798927}}}",,49.2778129,-123.1134443
Amherst Funeral and Cremation Services,"207 W Hastings St #1209, Vancouver, BC V6B 1H7, Canada","{'location': {'lat': 49.2827266, 'lng': -123.109647}, 'viewport': {'northeast': {'lat': 49.28408772989273, 'lng': -123.1083902701073}, 'southwest': {'lat': 49.28138807010728, 'lng': -123.1110899298927}}}",,49.2827266,-123.109647
Lawson Lundell LLP,"Suite 1600 Cathedral Place, 925 W Georgia St, Vancouver, BC V6C 3L2, Canada","{'location': {'lat': 49.284144, 'lng': -123.119905}, 'viewport': {'northeast': {'lat': 49.28537102989272, 'lng': -123.1185881701073}, 'southwest': {'lat': 49.28267137010728, 'lng': -123.1212878298928}}}",,49.284144,-123.119905
Atlas Capital Group,"2910-700 W Georgia St, Vancouver, BC V7Y 1K8, Canada","{'location': {'lat': 49.28284319999999, 'lng': -123.1190605}, 'viewport': {'northeast': {'lat': 49.28421787989272, 'lng': -123.1175652701073}, 'southwest': {'lat': 49.28151822010727, 'lng': -123.1202649298927}}}",,49.28284319999999,-123.1190605
University of Calgary,"2500 University Dr NW, Calgary, AB T2N 1N4, Canada","{'location': {'lat': 51.0775908, 'lng': -114.140695}, 'viewport': {'northeast': {'lat': 51.07894062989273, 'lng': -114.1393451701073}, 'southwest': {'lat': 51.07624097010729, 'lng': -114.1420448298927}}}",,51.0775908,-114.140695
Award Business Centres (Broadway),"1892 W Broadway, Vancouver, BC V6J 1Y9, Canada","{'location': {'lat': 49.2635498, 'lng': -123.1479561}, 'viewport': {'northeast': {'lat': 49.26497747989272, 'lng': -123.1466038701072}, 'southwest': {'lat': 49.26227782010728, 'lng': -123.1493035298927}}}",,49.2635498,-123.1479561
Urban City Rentals Inc.,"3X8,, 1285 W Broadway #600, Vancouver, BC, Canada","{'location': {'lat': 49.263739, 'lng': -123.1333842}, 'viewport': {'northeast': {'lat': 49.26519942989272, 'lng': -123.1321936701072}, 'southwest': {'lat': 49.26249977010728, 'lng': -123.1348933298927}}}",,49.263739,-123.1333842
Burns Fitzpatrick LLP,"510 Burrard St #1400, Vancouver, BC V6C 3B9, Canada","{'location': {'lat': 49.285951, 'lng': -123.117553}, 'viewport': {'northeast': {'lat': 49.28722672989272, 'lng': -123.1159303201072}, 'southwest': {'lat': 49.28452707010727, 'lng': -123.1186299798927}}}",,49.285951,-123.117553
Murrick Insurance Services (Killarney) Ltd.,"7523 Victoria Dr, Vancouver, BC V5P 3Z6, Canada","{'location': {'lat': 49.2158254, 'lng': -123.0662177}, 'viewport': {'northeast': {'lat': 49.21717382989272, 'lng': -123.0647498701073}, 'southwest': {'lat': 49.21447417010728, 'lng': -123.0674495298927}}}",,49.2158254,-123.0662177
D John Goundrey,"700 W Georgia St, Vancouver, BC V7Y 1K8, Canada","{'location': {'lat': 49.28284319999999, 'lng': -123.1190605}, 'viewport': {'northeast': {'lat': 49.28421787989272, 'lng': -123.1175652701073}, 'southwest': {'lat': 49.28151822010727, 'lng': -123.1202649298927}}}",,49.28284319999999,-123.1190605
Greenwood Environmental,"330 Townsend St, San Francisco, CA 94107, United States","{'location': {'lat': 37.77684, 'lng': -122.39608}, 'viewport': {'northeast': {'lat': 37.77806522989273, 'lng': -122.3945250201073}, 'southwest': {'lat': 37.77536557010728, 'lng': -122.3972246798927}}}",,37.77684,-122.39608
Vestis Fashion Group,"177 W 6th Ave, Vancouver, BC V5Y 1K3, Canada","{'location': {'lat': 49.2657476, 'lng': -123.1085012}, 'viewport': {'northeast': {'lat': 49.26705302989272, 'lng': -123.1071538701073}, 'southwest': {'lat': 49.26435337010727, 'lng': -123.1098535298927}}}",,49.2657476,-123.1085012
Six Cent Press Inc,"1880 Powell St, Vancouver, BC V5L 1H9, Canada","{'location': {'lat': 49.284486, 'lng': -123.0659333}, 'viewport': {'northeast': {'lat': 49.28595227989273, 'lng': -123.0646490201073}, 'southwest': {'lat': 49.28325262010728, 'lng': -123.0673486798927}}}",,49.284486,-123.0659333
Owen Bird Law Corporation,"595 Burrard St, Vancouver, BC V7X 1J5, Canada","{'location': {'lat': 49.28621889999999, 'lng': -123.1197804}, 'viewport': {'northeast': {'lat': 49.28734007989272, 'lng': -123.1180749701073}, 'southwest': {'lat': 49.28464042010727, 'lng': -123.1207746298927}}}",,49.28621889999999,-123.1197804
Kenneth J Glasner,"1275 W 6th Ave #318, Vancouver, BC V6H 1A6, Canada","{'location': {'lat': 49.26643319999999, 'lng': -123.132936}, 'viewport': {'northeast': {'lat': 49.26765507989272, 'lng': -123.1315922701073}, 'southwest': {'lat': 49.26495542010728, 'lng': -123.1342919298927}}}",,49.26643319999999,-123.132936
TJD Law,"Two Captial Court, Bittern Road, Exeter EX2 7FW, United Kingdom","{'location': {'lat': 50.723724, 'lng': -3.468515}, 'viewport': {'northeast': {'lat': 50.72505122989272, 'lng': -3.467274820107278}, 'southwest': {'lat': 50.72235157010728, 'lng': -3.469974479892723}}}",,50.723724,-3.468515
Avron Ritch Consulting Ltd,"Evans Ave, Vancouver, BC V6A 2K9, Canada","{'location': {'lat': 49.27173699999999, 'lng': -123.087032}, 'viewport': {'northeast': {'lat': 49.27311742989272, 'lng': -123.0856706201073}, 'southwest': {'lat': 49.27041777010727, 'lng': -123.0883702798928}}}",,49.27173699999999,-123.087032
Associated Economic Consultants Ltd,"319 W Pender St, Vancouver, BC V6B 1T3, Canada","{'location': {'lat': 49.282587, 'lng': -123.1111385}, 'viewport': {'northeast': {'lat': 49.28385412989272, 'lng': -123.1099146701073}, 'southwest': {'lat': 49.28115447010728, 'lng': -123.1126143298927}}}",,49.282587,-123.1111385
Kamei Royale Japanese Restaurant,"1066 W Hastings St, Vancouver, BC V6E 3X2, Canada","{'location': {'lat': 49.2874929, 'lng': -123.1190337}, 'viewport': {'northeast': {'lat': 49.28892482989272, 'lng': -123.1175866701072}, 'southwest': {'lat': 49.28622517010728, 'lng': -123.1202863298927}}}",,49.2874929,-123.1190337
Greenbrier Holdings Ltd,"1275 W 6th Ave, Vancouver, BC V6H 1A6, Canada","{'location': {'lat': 49.2663715, 'lng': -123.1330784}, 'viewport': {'northeast': {'lat': 49.26762562989272, 'lng': -123.1317336201073}, 'southwest': {'lat': 49.26492597010728, 'lng': -123.1344332798927}}}",,49.2663715,-123.1330784
Lawson Lundell LLP,"Suite 1600 Cathedral Place, 925 W Georgia St, Vancouver, BC V6C 3L2, Canada","{'location': {'lat': 49.284144, 'lng': -123.119905}, 'viewport': {'northeast': {'lat': 49.28537102989272, 'lng': -123.1185881701073}, 'southwest': {'lat': 49.28267137010728, 'lng': -123.1212878298928}}}",,49.284144,-123.119905
Kenneth Cristall Law Corporation,"808 Nelson St #610, Vancouver, BC V6Z 2H2, Canada","{'location': {'lat': 49.2799256, 'lng': -123.1244196}, 'viewport': {'northeast': {'lat': 49.28133567989272, 'lng': -123.1229793701073}, 'southwest': {'lat': 49.27863602010728, 'lng': -123.1256790298927}}}",,49.2799256,-123.1244196
D.F. Technologies Ltd,"999 W Hastings St, Vancouver, BC V6C 2W2, Canada","{'location': {'lat': 49.2873061, 'lng': -123.1160244}, 'viewport': {'northeast': {'lat': 49.28846707989273, 'lng': -123.1148674701073}, 'southwest': {'lat': 49.28576742010728, 'lng': -123.1175671298927}}}",,49.2873061,-123.1160244
Green Erg Technologies Inc,"1050 W Pender St, Vancouver, BC V6E 4T3, Canada","{'location': {'lat': 49.2869813, 'lng': -123.1195787}, 'viewport': {'northeast': {'lat': 49.28845552989272, 'lng': -123.1181435201073}, 'southwest': {'lat': 49.28575587010728, 'lng': -123.1208431798927}}}",,49.2869813,-123.1195787
Uracan Resources Ltd,"595 Burrard St, Vancouver, BC V7X 1J1, Canada","{'location': {'lat': 49.28593799999999, 'lng': -123.1194157}, 'viewport': {'northeast': {'lat': 49.28718787989272, 'lng': -123.1179104201073}, 'southwest': {'lat': 49.28448822010728, 'lng': -123.1206100798927}}}",,49.28593799999999,-123.1194157
King Day Holdings Ltd,"1195 W Broadway, Vancouver, BC V6H 3X5, Canada","{'location': {'lat': 49.2638217, 'lng': -123.1309794}, 'viewport': {'northeast': {'lat': 49.26500077989272, 'lng': -123.1296366201073}, 'southwest': {'lat': 49.26230112010727, 'lng': -123.1323362798927}}}",,49.2638217,-123.1309794
Weiland Richard T,"885 W Georgia St, Vancouver, BC V6C 3H1, Canada","{'location': {'lat': 49.2838474, 'lng': -123.1196134}, 'viewport': {'northeast': {'lat': 49.28519572989272, 'lng': -123.1184242701073}, 'southwest': {'lat': 49.28249607010728, 'lng': -123.1211239298927}}}",,49.2838474,-123.1196134
MacKenzie Fujisawa LLP,"1095 W Pender St #1600, Vancouver, BC V6E 2M6, Canada","{'location': {'lat': 49.2875659, 'lng': -123.1198259}, 'viewport': {'northeast': {'lat': 49.28885842989272, 'lng': -123.1186408701073}, 'southwest': {'lat': 49.28615877010728, 'lng': -123.1213405298927}}}",,49.2875659,-123.1198259
Kingly Home Health Care,"1219 Stewart Dr, Irving, TX 75061, United States","{'location': {'lat': 32.8226694, 'lng': -96.9619694}, 'viewport': {'northeast': {'lat': 32.82388052989273, 'lng': -96.96058457010727}, 'southwest': {'lat': 32.82118087010728, 'lng': -96.96328422989271}}}",,32.8226694,-96.9619694
B+B Scale Models Ltd.,"1459 Anderson St, Vancouver, BC V6H 3R5, Canada","{'location': {'lat': 49.271428, 'lng': -123.1356774}, 'viewport': {'northeast': {'lat': 49.27285412989272, 'lng': -123.1343319201073}, 'southwest': {'lat': 49.27015447010728, 'lng': -123.1370315798927}}}",,49.271428,-123.1356774
Atlific Hotels,"250 Rue Saint-Antoine O #400, Montréal, QC H2Y 0A3, Canada","{'location': {'lat': 45.50372470000001, 'lng': -73.55976179999999}, 'viewport': {'northeast': {'lat': 45.50506112989272, 'lng': -73.55849897010728}, 'southwest': {'lat': 45.50236147010727, 'lng': -73.56119862989271}}}",,45.50372470000001,-73.55976179999999
Kenstone Properties Ltd,"1926 W Broadway, Vancouver, BC V6J 1Z2, Canada","{'location': {'lat': 49.2634172, 'lng': -123.1488229}, 'viewport': {'northeast': {'lat': 49.26494222989272, 'lng': -123.1474645701073}, 'southwest': {'lat': 49.26224257010728, 'lng': -123.1501642298927}}}",,49.2634172,-123.1488229
Kenstone Properties Ltd,"6516 Royal Oak Ave, Burnaby, BC V5H 3P4, Canada","{'location': {'lat': 49.224337, 'lng': -122.9886715}, 'viewport': {'northeast': {'lat': 49.22568647989272, 'lng': -122.9874382701073}, 'southwest': {'lat': 49.22298682010727, 'lng': -122.9901379298927}}}",,49.224337,-122.9886715
Granville Island Publishing,"212-1656 Duranleau St, Vancouver, BC V6H 3S4, Canada","{'location': {'lat': 49.272078, 'lng': -123.1361211}, 'viewport': {'northeast': {'lat': 49.27342837989271, 'lng': -123.1346985201072}, 'southwest': {'lat': 49.27072872010727, 'lng': -123.1373981798927}}}",,49.272078,-123.1361211
D'Arcy Jones Architects,"175 E Broadway Suite 309, Vancouver, BC V5T 1W2, Canada","{'location': {'lat': 49.2630872, 'lng': -123.1013081}, 'viewport': {'northeast': {'lat': 49.26440757989273, 'lng': -123.1001914201073}, 'southwest': {'lat': 49.26170792010728, 'lng': -123.1028910798927}}}",,49.2630872,-123.1013081
Kevin Blakely Law Office,"2965 Kingsway, Vancouver, BC V5R 5J4, Canada","{'location': {'lat': 49.2362002, 'lng': -123.0432904}, 'viewport': {'northeast': {'lat': 49.23749062989272, 'lng': -123.0418389701073}, 'southwest': {'lat': 49.23479097010728, 'lng': -123.0445386298927}}}",,49.2362002,-123.0432904
Bingham Hill Architects,"1444 Alberni St #201, Vancouver, BC V6G 2Z4, Canada","{'location': {'lat': 49.28897329999999, 'lng': -123.129731}, 'viewport': {'northeast': {'lat': 49.29037612989271, 'lng': -123.1283003701073}, 'southwest': {'lat': 49.28767647010727, 'lng': -123.1310000298927}}}",,49.28897329999999,-123.129731
O'Neill Kevin Dr,"1175 Cook St, Victoria, BC V8V 4A1, Canada","{'location': {'lat': 48.4239184, 'lng': -123.3535974}, 'viewport': {'northeast': {'lat': 48.42527987989272, 'lng': -123.3524194201073}, 'southwest': {'lat': 48.42258022010728, 'lng': -123.3551190798927}}}",,48.4239184,-123.3535974
D. Manning & Associates Inc.,"520-625 Howe St, Vancouver, BC V6C 2T6, Canada","{'location': {'lat': 49.2842734, 'lng': -123.1179205}, 'viewport': {'northeast': {'lat': 49.28554447989272, 'lng': -123.1164565201073}, 'southwest': {'lat': 49.28284482010728, 'lng': -123.1191561798928}}}",,49.2842734,-123.1179205
Ausenco,"855 Homer St, Vancouver, BC V6B 2W2, Canada","{'location': {'lat': 49.278935, 'lng': -123.118191}, 'viewport': {'northeast': {'lat': 49.28029922989273, 'lng': -123.1166224701073}, 'southwest': {'lat': 49.27759957010728, 'lng': -123.1193221298928}}}",,49.278935,-123.118191
Autoship Systems Corporation,"409 Granville St Suite 1451, Vancouver, BC V6C 1T2, Canada","{'location': {'lat': 49.2853354, 'lng': -123.1141764}, 'viewport': {'northeast': {'lat': 49.28671152989273, 'lng': -123.1127787701073}, 'southwest': {'lat': 49.28401187010729, 'lng': -123.1154784298927}}}",,49.2853354,-123.1141764
Urban One Management Inc,"611 Alexander St, Vancouver, BC V6A 1E1, Canada","{'location': {'lat': 49.2843883, 'lng': -123.0906105}, 'viewport': {'northeast': {'lat': 49.28551062989273, 'lng': -123.0892693201072}, 'southwest': {'lat': 49.28281097010728, 'lng': -123.0919689798927}}}",,49.2843883,-123.0906105
KEY Education,"5750 Oak St, Vancouver, BC V6M 2V9, Canada","{'location': {'lat': 49.233466, 'lng': -123.127615}, 'viewport': {'northeast': {'lat': 49.23495592989272, 'lng': -123.1264537201072}, 'southwest': {'lat': 49.23225627010728, 'lng': -123.1291533798927}}}",,49.233466,-123.127615
"Powell, Gray & Kim LLP","110 Cambie St #400, Vancouver, BC V6B 2M8, Canada","{'location': {'lat': 49.2845454, 'lng': -123.1085209}, 'viewport': {'northeast': {'lat': 49.28595427989272, 'lng': -123.1072378701073}, 'southwest': {'lat': 49.28325462010727, 'lng': -123.1099375298927}}}",,49.2845454,-123.1085209
D & J Industrial Co Ltd,"2031 W 41st Ave W, Vancouver, BC V6M 1Y7, Canada","{'location': {'lat': 49.2347771, 'lng': -123.152932}, 'viewport': {'northeast': {'lat': 49.23602652989272, 'lng': -123.1515870701073}, 'southwest': {'lat': 49.23332687010728, 'lng': -123.1542867298927}}}",,49.2347771,-123.152932
TMC IT and Telecom Consulting Inc.,"1500 W Georgia St, Vancouver, BC V6G 2Z6, Canada","{'location': {'lat': 49.29011269999999, 'lng': -123.1308173}, 'viewport': {'northeast': {'lat': 49.29161702989273, 'lng': -123.1292429201072}, 'southwest': {'lat': 49.28891737010728, 'lng': -123.1319425798927}}}",,49.29011269999999,-123.1308173
Aviva Canada Inc,"1125 Howe St, Vancouver, BC V6Z 2Y6, Canada","{'location': {'lat': 49.2788715, 'lng': -123.1261658}, 'viewport': {'northeast': {'lat': 49.28012757989273, 'lng': -123.1246702701073}, 'southwest': {'lat': 49.27742792010728, 'lng': -123.1273699298928}}}",,49.2788715,-123.1261658
Boughton Law Corporation,"595 Burrard St #700, Vancouver, BC V7X 1S8, Canada","{'location': {'lat': 49.2867654, 'lng': -123.1201004}, 'viewport': {'northeast': {'lat': 49.28769977989273, 'lng': -123.1181043201073}, 'southwest': {'lat': 49.28500012010728, 'lng': -123.1208039798927}}}",,49.2867654,-123.1201004
Harris & Brun,"555 W Georgia St #500, Vancouver, BC V6B 1Z5, Canada","{'location': {'lat': 49.2815294, 'lng': -123.1163281}, 'viewport': {'northeast': {'lat': 49.28283047989272, 'lng': -123.1150526701072}, 'southwest': {'lat': 49.28013082010727, 'lng': -123.1177523298927}}}",,49.2815294,-123.1163281
Kestrel Helicopters,"851 Fairdowne Rd, Parksville, BC V9P 2B9, Canada","{'location': {'lat': 49.3106776, 'lng': -124.3459824}, 'viewport': {'northeast': {'lat': 49.31202652989273, 'lng': -124.3446485701073}, 'southwest': {'lat': 49.30932687010728, 'lng': -124.3473482298928}}}",,49.3106776,-124.3459824
Rising Tide Consultants,"1130 W Pender St #1620, Vancouver, BC V6E 4A4, Canada","{'location': {'lat': 49.2876048, 'lng': -123.1213767}, 'viewport': {'northeast': {'lat': 49.28893812989273, 'lng': -123.1199483201073}, 'southwest': {'lat': 49.28623847010729, 'lng': -123.1226479798927}}}",,49.2876048,-123.1213767
Alexander Holburn Beaudin + Lang LLP,"700 W Georgia St #2700, Vancouver, BC V7Y 1B8, Canada","{'location': {'lat': 49.282843, 'lng': -123.1190611}, 'viewport': {'northeast': {'lat': 49.28421787989272, 'lng': -123.1175655701073}, 'southwest': {'lat': 49.28151822010727, 'lng': -123.1202652298927}}}",,49.282843,-123.1190611
Hamilton Duncan Armstrong + Stewart Law Corporation,"13401 108 Ave #1450, Surrey, BC V3T 5T3, Canada","{'location': {'lat': 49.199184, 'lng': -122.850373}, 'viewport': {'northeast': {'lat': 49.20040242989273, 'lng': -122.8489345701073}, 'southwest': {'lat': 49.19770277010728, 'lng': -122.8516342298928}}}",,49.199184,-122.850373
Gehlen Dabbs,"1201-1030 W Georgia St, Vancouver, BC V6E 2Y3, Canada","{'location': {'lat': 49.28455, 'lng': -123.122007}, 'viewport': {'northeast': {'lat': 49.28585617989272, 'lng': -123.1208652701073}, 'southwest': {'lat': 49.28315652010728, 'lng': -123.1235649298927}}}",,49.28455,-123.122007
Greenwood Realty Group,"1212 W Broadway, Vancouver, BC V6H 3V1, Canada","{'location': {'lat': 49.2633199, 'lng': -123.1315867}, 'viewport': {'northeast': {'lat': 49.26475517989272, 'lng': -123.1302330701073}, 'southwest': {'lat': 49.26205552010728, 'lng': -123.1329327298927}}}",,49.2633199,-123.1315867
Greenwood Properties Ltd,"3660 Charles St, Vancouver, BC V5K 5A9, Canada","{'location': {'lat': 49.2728022, 'lng': -123.0252049}, 'viewport': {'northeast': {'lat': 49.27422762989273, 'lng': -123.0239914201073}, 'southwest': {'lat': 49.27152797010729, 'lng': -123.0266910798927}}}",,49.2728022,-123.0252049
Kornfeld LLP,"505 Burrard St #1100, Vancouver, BC V7X 1M5, Canada","{'location': {'lat': 49.28661899999999, 'lng': -123.118501}, 'viewport': {'northeast': {'lat': 49.28803487989272, 'lng': -123.1169209201073}, 'southwest': {'lat': 49.28533522010727, 'lng': -123.1196205798928}}}",,49.28661899999999,-123.118501
"Kidzworld.com, Inc.","1937 W 4th Ave, Vancouver, BC V6J 1M7, Canada","{'location': {'lat': 49.2683056, 'lng': -123.1488639}, 'viewport': {'northeast': {'lat': 49.26954677989271, 'lng': -123.1475197701073}, 'southwest': {'lat': 49.26684712010727, 'lng': -123.1502194298927}}}",,49.2683056,-123.1488639
"Atul Shah Inc. CPA, CGA","288 W 8th Ave, Vancouver, BC V5Y 1N5, Canada","{'location': {'lat': 49.263727, 'lng': -123.1106195}, 'viewport': {'northeast': {'lat': 49.26507937989272, 'lng': -123.1094188201073}, 'southwest': {'lat': 49.26237972010728, 'lng': -123.1121184798927}}}",,49.263727,-123.1106195
Rize Alliance Properties,"1055 Dunsmuir St, Vancouver, BC V7X 1L4, Canada","{'location': {'lat': 49.2864912, 'lng': -123.1213098}, 'viewport': {'northeast': {'lat': 49.28767692989272, 'lng': -123.1200497201073}, 'southwest': {'lat': 49.28497727010728, 'lng': -123.1227493798927}}}",,49.2864912,-123.1213098
Avison Young,"Royal Centre, 1055 West Georgia Street #2900, Box 11109, Vancouver, BC V6E 3P3, Canada","{'location': {'lat': 49.2853911, 'lng': -123.1215501}, 'viewport': {'northeast': {'lat': 49.28656737989272, 'lng': -123.1204591201073}, 'southwest': {'lat': 49.28386772010728, 'lng': -123.1231587798927}}}",,49.2853911,-123.1215501
Avison Young,"1166 Alberni St #1501, Vancouver, BC V6E 3Z3, Canada","{'location': {'lat': 49.286186, 'lng': -123.125432}, 'viewport': {'northeast': {'lat': 49.28758447989272, 'lng': -123.1240085701073}, 'southwest': {'lat': 49.28488482010728, 'lng': -123.1267082298927}}}",True,49.286186,-123.125432
Harbourfront Wealth Management Inc.,"202-1868 Marine Dr, West Vancouver, BC V7V 1J6, Canada","{'location': {'lat': 49.3284837, 'lng': -123.1636067}, 'viewport': {'northeast': {'lat': 49.32991982989272, 'lng': -123.1623179201073}, 'southwest': {'lat': 49.32722017010727, 'lng': -123.1650175798927}}}",,49.3284837,-123.1636067
Dig Media Inc,"736 Granville St, Vancouver, BC V6Z 1G3, Canada","{'location': {'lat': 49.2818857, 'lng': -123.1185759}, 'viewport': {'northeast': {'lat': 49.28331297989271, 'lng': -123.1173458201073}, 'southwest': {'lat': 49.28061332010727, 'lng': -123.1200454798927}}}",,49.2818857,-123.1185759
Lawson Lundell LLP,"Suite 1600 Cathedral Place, 925 W Georgia St, Vancouver, BC V6C 3L2, Canada","{'location': {'lat': 49.284144, 'lng': -123.119905}, 'viewport': {'northeast': {'lat': 49.28537102989272, 'lng': -123.1185881701073}, 'southwest': {'lat': 49.28267137010728, 'lng': -123.1212878298928}}}",,49.284144,-123.119905
Robert Allan Ltd.,"1639 W 2nd Ave #230, Vancouver, BC V6J 1H3, Canada","{'location': {'lat': 49.26984909999999, 'lng': -123.141824}, 'viewport': {'northeast': {'lat': 49.27135642989272, 'lng': -123.1404867701073}, 'southwest': {'lat': 49.26865677010728, 'lng': -123.1431864298928}}}",,49.26984909999999,-123.141824
Nemetz (S/A) & Associates Ltd,"2009 W 4th Ave W, Vancouver, BC V6J 1N3, Canada","{'location': {'lat': 49.2682957, 'lng': -123.1506078}, 'viewport': {'northeast': {'lat': 49.26969297989272, 'lng': -123.1491328201073}, 'southwest': {'lat': 49.26699332010727, 'lng': -123.1518324798927}}}",,49.2682957,-123.1506078
B. L. LING Architect Inc,"1668 W 75th Ave, Vancouver, BC V6P 6G2, Canada","{'location': {'lat': 49.2059908, 'lng': -123.1465502}, 'viewport': {'northeast': {'lat': 49.20739777989272, 'lng': -123.1451356701073}, 'southwest': {'lat': 49.20469812010727, 'lng': -123.1478353298927}}}",,49.2059908,-123.1465502
Value Group of Companies,"1245 W Broadway, Vancouver, BC V6H 1G7, Canada","{'location': {'lat': 49.26374269999999, 'lng': -123.1326009}, 'viewport': {'northeast': {'lat': 49.26497642989272, 'lng': -123.1312665201073}, 'southwest': {'lat': 49.26227677010727, 'lng': -123.1339661798927}}}",,49.26374269999999,-123.1326009
Knight Piésold,"750 W Pender St Suite 1400, Vancouver, BC V6C 2T8, Canada","{'location': {'lat': 49.2849225, 'lng': -123.1157032}, 'viewport': {'northeast': {'lat': 49.28626742989272, 'lng': -123.1141625201073}, 'southwest': {'lat': 49.28356777010728, 'lng': -123.1168621798927}}}",,49.2849225,-123.1157032
Ken Rystead Insurance,"593 W 57th Ave, Vancouver, BC V6P 1R8, Canada","{'location': {'lat': 49.2194377, 'lng': -123.118566}, 'viewport': {'northeast': {'lat': 49.22061172989272, 'lng': -123.1170281701073}, 'southwest': {'lat': 49.21791207010728, 'lng': -123.1197278298927}}}",,49.2194377,-123.118566
Great Northern Way Campus - Lot #1637,"577 Great Northern Way #555, Vancouver, BC V5T 1E2, Canada","{'location': {'lat': 49.2672871, 'lng': -123.0913078}, 'viewport': {'northeast': {'lat': 49.26838097989272, 'lng': -123.0899656201072}, 'southwest': {'lat': 49.26568132010728, 'lng': -123.0926652798927}}}",True,49.2672871,-123.0913078
Arlington Group Planning + Architecture Inc,"470 Granville St #1030, Vancouver, BC V6C 1V5, Canada","{'location': {'lat': 49.284534, 'lng': -123.1141108}, 'viewport': {'northeast': {'lat': 49.28607512989272, 'lng': -123.1128641701073}, 'southwest': {'lat': 49.28337547010727, 'lng': -123.1155638298927}}}",,49.284534,-123.1141108
Financial Revival Group Inc,"16710 Smokey Point Blvd, Arlington, WA 98223, United States","{'location': {'lat': 48.14854010000001, 'lng': -122.185502}, 'viewport': {'northeast': {'lat': 48.14982042989272, 'lng': -122.1841786701073}, 'southwest': {'lat': 48.14712077010728, 'lng': -122.1868783298927}}}",,48.14854010000001,-122.185502
SHK Law Corporation,"555 Burrard St #700, Vancouver, BC V7X 1M8, Canada","{'location': {'lat': 49.286353, 'lng': -123.1191009}, 'viewport': {'northeast': {'lat': 49.28755197989272, 'lng': -123.1175164201073}, 'southwest': {'lat': 49.28485232010728, 'lng': -123.1202160798927}}}",,49.286353,-123.1191009
Nicholas P Smith,"777 Dunsmuir St #1300, Vancouver, BC V7Y 1K2, Canada","{'location': {'lat': 49.2842443, 'lng': -123.1167514}, 'viewport': {'northeast': {'lat': 49.28563982989272, 'lng': -123.1156763701073}, 'southwest': {'lat': 49.28294017010728, 'lng': -123.1183760298927}}}",,49.2842443,-123.1167514
B & C Lists 1982 Ltd,"8278 Manitoba St, Vancouver, BC V5X 3A2, Canada","{'location': {'lat': 49.2098388, 'lng': -123.1099918}, 'viewport': {'northeast': {'lat': 49.21118907989273, 'lng': -123.1087048201073}, 'southwest': {'lat': 49.20848942010728, 'lng': -123.1114044798927}}}",,49.2098388,-123.1099918
Uniwell International Corp.,"999 W Broadway #880, Vancouver, BC V5Z 1K5, Canada","{'location': {'lat': 49.2635752, 'lng': -123.1261338}, 'viewport': {'northeast': {'lat': 49.26487337989272, 'lng': -123.1248717701072}, 'southwest': {'lat': 49.26217372010727, 'lng': -123.1275714298927}}}",,49.2635752,-123.1261338
Great Canadian Railtour Company Ltd.,"1100-980 Howe St, Vancouver, BC V6Z 1N9, Canada","{'location': {'lat': 49.2800219, 'lng': -123.1233655}, 'viewport': {'northeast': {'lat': 49.28124892989272, 'lng': -123.1222349201073}, 'southwest': {'lat': 49.27854927010728, 'lng': -123.1249345798927}}}",,49.2800219,-123.1233655
Nanji & Associates,"8516 Granville St, Vancouver, BC V6P 4Z7, Canada","{'location': {'lat': 49.2094263, 'lng': -123.1402441}, 'viewport': {'northeast': {'lat': 49.21077657989272, 'lng': -123.1389787701073}, 'southwest': {'lat': 49.20807692010728, 'lng': -123.1416784298927}}}",,49.2094263,-123.1402441
V O C Soul Gospel Choir,"111 BROADWAY W, Vancouver, BC V5Y 1P3, Canada","{'location': {'lat': 49.2628372, 'lng': -123.107525}, 'viewport': {'northeast': {'lat': 49.26430247989272, 'lng': -123.1061674201072}, 'southwest': {'lat': 49.26160282010728, 'lng': -123.1088670798927}}}",,49.2628372,-123.107525
Richard Ledding Law Corporation,"1788 W 5th Ave Unit 415, Vancouver, BC V6J 1P2, Canada","{'location': {'lat': 49.267363, 'lng': -123.145864}, 'viewport': {'northeast': {'lat': 49.26861597989272, 'lng': -123.1445184201073}, 'southwest': {'lat': 49.26591632010728, 'lng': -123.1472180798927}}}",,49.267363,-123.145864
Richard L Edgar,"195 Alexander St, Vancouver, BC V6A 1B8, Canada","{'location': {'lat': 49.2843014, 'lng': -123.0998415}, 'viewport': {'northeast': {'lat': 49.28555212989271, 'lng': -123.0984950201073}, 'southwest': {'lat': 49.28285247010727, 'lng': -123.1011946798927}}}",,49.2843014,-123.0998415
